eto_ofr_display_id,fk_glusr_usr_id,eto_ofr_mcat_id,eto_ofr_typ,eto_ofr_approv,eto_ofr_approv_date_orig
10355704385,25541268,5314,B,A,27/01/16 11:49
10810469852,15938809,36672,B,A,07/04/16 18:16
11795632313,30426659,41654,B,A,15/08/16 09:56
12668816575,35819700,10002,B,A,16/11/16 17:54
12144351052,18760892,30858,B,A,21/09/16 11:08
12058749513,4829339,45804,B,A,12/09/16 17:30
12291741667,25478952,104958,B,A,06/10/16 15:31
11403283585,22663617,162875,B,A,30/06/16 14:12
12455984995,31190278,185142,B,A,23/10/16 11:33
12062796152,22825042,80591,B,A,13/09/16 12:52
12771100734,36179431,68093,B,A,28/11/16 21:01
12653555067,35239248,2247,B,A,15/11/16 13:20
12457059267,31429069,161299,B,A,23/10/16 18:16
12711066834,35861906,23424,B,A,21/11/16 20:57
12258637275,14482251,34377,B,A,03/10/16 13:45
12103034734,33914272,1542,B,A,17/09/16 17:42
12942501059,24286298,12767,B,A,17/12/16 14:28
12124309863,33883876,25680,B,A,19/09/16 13:27
12145617052,5415078,136515,B,A,21/09/16 12:39
10969360713,27997626,113951,B,A,03/05/16 11:34
12600874595,23942523,180800,B,A,08/11/16 09:22
12982380867,17705296,179419,B,A,21/12/16 16:02
12216800334,34171876,18121,B,A,28/09/16 16:47
11452722695,10779106,95887,B,A,06/07/16 15:19
11534212085,12468380,1978,B,A,16/07/16 13:49
12304936675,33568299,12002,B,A,08/10/16 10:52
12165004567,9679237,118218,B,A,23/09/16 10:52
11330122713,30052202,9334,B,A,22/06/16 15:22
12805841167,6161501,145688,B,A,02/12/16 13:13
12528886546,35375059,44757,B,A,31/10/16 15:08
12055130585,20324150,1199,B,A,12/09/16 12:35
12459010685,10023278,32560,B,A,23/10/16 08:58
12671068213,35453463,32194,B,A,17/11/16 12:56
11846785859,32649539,69166,B,A,21/08/16 10:20
12303353095,13153922,164091,B,A,07/10/16 18:02
11409402346,16054668,11268,B,A,01/07/16 10:05
12705489885,29372572,1223,B,A,21/11/16 11:20
11627632734,1720661,144816,B,A,27/07/16 12:00
11238180967,11508117,7496,B,A,10/06/16 10:45
12033031385,33754856,98684,B,A,09/09/16 18:03
10942543159,16357546,3630,B,A,29/04/16 10:54
10566370913,27185814,144997,B,A,28/02/16 11:29
11265838575,26902400,113951,B,A,13/06/16 20:50
10402487775,2630337,37607,B,A,03/02/16 12:26
12312100663,3334377,21207,B,A,08/10/16 17:40
12140067852,30131059,1098,B,A,20/09/16 19:49
11436313675,5764472,6682,B,A,04/07/16 16:58
11328605767,3738852,111,B,A,21/06/16 17:08
12894145685,36581023,149129,B,A,12/12/16 15:03
12302191359,11519941,718,B,A,07/10/16 16:49
10513570213,5312960,9350,B,A,20/02/16 09:32
12245861713,30412647,83979,B,A,01/10/16 17:16
11993243813,32998891,1262,B,A,05/09/16 15:38
10884032367,25373030,26509,B,A,20/04/16 09:32
12042171013,32661318,148703,B,A,10/09/16 17:16
12443820963,27992716,2048,B,A,21/10/16 18:34
11709371167,30558346,178734,B,A,05/08/16 14:00
11265288534,5278454,44762,B,A,13/06/16 19:31
11860864259,24986752,35197,B,A,22/08/16 16:46
12666748863,35849180,102230,B,A,16/11/16 13:48
10252643759,25628262,1997,B,A,10/01/16 11:53
11338143975,30369924,3049,B,A,22/06/16 16:13
12521491067,2299227,69159,B,A,30/10/16 10:43
10513736246,2556706,9722,B,A,20/02/16 12:32
11132628313,17041209,99895,B,A,26/05/16 19:58
12717126013,5636316,166240,B,A,22/11/16 15:40
11722068475,18009354,180382,B,A,06/08/16 20:57
11527626413,31135213,960,B,A,15/07/16 16:53
12432577452,35079773,5790,B,A,20/10/16 20:07
10182459159,24747063,35678,B,A,29/12/15 09:47
10351960552,25745908,3049,B,A,26/01/16 17:29
12034642713,12710230,143373,B,A,10/09/16 11:11
11029461495,6850748,8767,B,A,12/05/16 13:55
11638187595,6969732,2812,B,A,28/07/16 16:04
12303025146,21472099,10813,B,A,07/10/16 17:31
12162061359,33087812,10602,B,A,23/09/16 13:04
11989171395,7331829,35655,B,A,05/09/16 13:19
12452643275,33474065,168563,B,A,22/10/16 15:03
12143038213,26962921,101914,B,A,28/09/16 14:10
11976415434,32892076,24156,B,A,03/09/16 14:10
11360143559,3088253,132856,B,A,25/06/16 09:57
11181265075,14473318,35122,B,A,02/06/16 18:50
10862092646,28473042,172197,B,A,16/04/16 13:04
10436877785,3540994,3368,B,A,08/02/16 17:43
11173119067,27137366,179623,B,A,01/06/16 17:29
12510767634,17385801,20743,B,A,28/10/16 14:30
10549310646,12089906,4414,B,A,25/02/16 18:48
12016087313,33683721,45788,B,A,08/09/16 10:52
11847764063,1626173,1560,B,A,21/08/16 09:23
12648746785,31352388,148444,B,A,14/11/16 12:11
11304862452,4212795,137928,B,A,22/06/16 15:51
12921149759,26186093,4679,B,A,15/12/16 10:12
12865147346,8048155,5163,B,A,09/12/16 14:41
12943632259,36705114,126360,B,A,17/12/16 14:59
12420169652,12053956,36160,B,A,19/10/16 18:26
11290816375,10375870,105867,B,A,16/06/16 18:42
11144838759,11533435,42626,B,A,29/05/16 13:25
12961304152,8807257,157099,B,A,19/12/16 14:49
11613644413,16360735,21256,B,A,25/07/16 19:31
11464625395,8998128,166563,B,A,08/07/16 10:07
10883945413,26779330,204,B,A,20/04/16 09:06
12457335985,8231756,1404,B,A,23/10/16 11:17
11915846613,7817346,3723,B,A,28/08/16 11:52
11594411734,16496448,147125,B,A,23/07/16 14:04
11246066213,14314988,139689,B,A,11/06/16 10:14
10920489152,5248716,26023,B,A,26/04/16 14:48
12189655934,10334020,43846,B,A,26/09/16 10:46
12370292667,4585246,863,B,A,15/10/16 18:21
10901625967,22155202,9817,B,A,22/04/16 18:37
10467593813,10319374,40169,B,A,13/02/16 11:48
12220321946,18310200,2064,B,A,29/09/16 12:48
11913142967,33159742,164312,B,A,28/08/16 15:49
10946782495,28518897,670,B,A,29/04/16 16:22
12967651046,10553590,7594,B,A,20/12/16 09:38
11662685813,13123889,27021,B,A,31/07/16 09:41
11002222763,15345543,20677,B,A,10/05/16 13:05
11988556067,31942747,137220,B,A,05/09/16 09:56
10508922352,24843189,174046,B,A,19/02/16 14:05
11025717885,25135718,157127,B,A,11/05/16 15:55
10662762952,2411068,885,B,A,13/03/16 09:23
10597731667,26845822,147,B,A,03/03/16 10:50
11072376385,8240963,41667,B,A,18/05/16 11:42
12698521934,5190761,28678,B,A,20/11/16 09:38
11780134213,7124164,27644,B,A,13/08/16 10:03
12030625846,23310155,143387,B,A,09/09/16 14:15
11033231946,22158768,23150,B,A,12/05/16 16:14
12699138646,34574718,1773,B,A,20/11/16 11:27
12665383259,33845721,139234,B,A,16/11/16 11:44
11594930175,10297918,156270,B,A,23/07/16 14:54
12136047985,2560431,183343,B,A,20/09/16 14:26
12841754759,6417086,10814,B,A,06/12/16 14:38
12448541367,35011435,186817,B,A,22/10/16 15:00
11897596434,32641050,7388,B,A,26/08/16 12:08
10297549446,8354035,136882,B,A,18/01/16 09:44
12232502446,13451238,39442,B,A,30/09/16 10:38
12607727734,35653782,19920,B,A,09/11/16 14:11
12786576552,14950802,3308,B,A,02/12/16 18:42
12977935767,33036949,41736,B,A,21/12/16 10:26
12583815263,10208129,25491,B,A,06/11/16 11:39
12160885167,33477715,10616,B,A,22/09/16 19:42
12433922934,35083657,43761,B,A,21/10/16 11:19
10553806159,4959109,11324,B,A,26/02/16 10:04
12030745852,33616969,2127,B,A,09/09/16 14:29
11772400134,32330048,44756,B,A,12/08/16 12:23
12385722213,7769605,151252,B,A,16/10/16 16:19
12952334863,36770632,137938,B,A,18/12/16 16:35
12226386534,25595648,39675,B,A,29/09/16 15:27
12685687934,31000055,2045,B,A,18/11/16 14:45
11912143746,33077792,184778,B,A,27/08/16 20:02
12931228359,10981201,571,B,A,16/12/16 11:01
12459281946,35157609,143948,B,A,23/10/16 09:48
12577779259,23461578,74612,B,A,05/11/16 15:53
11235185552,25694240,10007,B,A,09/06/16 19:36
11965005434,26987361,146071,B,A,02/09/16 10:13
11585537975,30766044,1098,B,A,22/07/16 13:57
11997322713,15772966,26084,B,A,06/09/16 09:50
12499093363,4176546,165893,B,A,27/10/16 11:08
11019486167,7698534,42029,B,A,10/05/16 16:53
12024826385,12789701,19873,B,A,08/09/16 20:46
12269778546,34391612,118218,B,A,04/10/16 13:57
11421237395,8593867,30840,B,A,02/07/16 16:10
12604715446,35416892,166962,B,A,08/11/16 14:28
11217361495,29269085,36251,B,A,07/06/16 17:07
12616936434,10350228,139156,B,A,09/11/16 20:58
12917093746,34846149,74879,B,A,14/12/16 18:31
11657637813,31813548,4811,B,A,30/07/16 15:29
12464084367,1116104,139222,B,A,23/10/16 19:51
12347678263,4837587,18344,B,A,13/10/16 10:28
11468559185,30872495,6495,B,A,08/07/16 14:13
12450432759,33554742,40514,B,A,22/10/16 13:41
11146747067,11094971,8749,B,A,30/05/16 15:52
12976085163,35732860,141325,B,A,21/12/16 12:29
12836330195,25942168,153742,B,A,06/12/16 15:16
10589224859,25464148,2209,B,A,02/03/16 13:51
10143113463,6811190,166240,B,A,21/12/15 17:38
11948765152,6133282,134128,B,A,31/08/16 16:16
11608616063,12795910,36853,B,A,25/07/16 12:00
11240803813,26360025,4726,B,A,10/06/16 15:00
10308961675,780705,6410,B,A,19/01/16 18:05
12854422252,16435801,29817,B,A,07/12/16 18:54
12521582985,8605184,42103,B,A,30/10/16 08:48
11847126863,30352470,20674,B,A,21/08/16 15:34
10924159767,23145285,1437,B,A,26/04/16 13:36
11487655363,25319360,122518,B,A,11/07/16 14:20
12953825795,27021512,116618,B,A,18/12/16 18:42
10940205495,11079154,4815,B,A,28/04/16 16:50
12789022285,16035757,65633,B,A,30/11/16 17:24
10919320346,28706756,27557,B,A,25/04/16 17:52
11326179559,30300553,100114,B,A,28/06/16 13:40
11511053452,28144740,25377,B,A,13/07/16 18:07
12899566385,36143225,181769,B,A,12/12/16 20:55
11029982959,2251131,3217,B,A,12/05/16 14:49
10435313713,3166404,36000,B,A,08/02/16 15:12
10319724734,4855094,86212,B,A,21/01/16 11:54
11459860495,5728831,100434,B,A,07/07/16 13:19
12332955463,6085047,1582,B,A,11/10/16 12:28
12190275246,5009261,72687,B,A,30/09/16 10:41
11780004495,1849494,19164,B,A,13/08/16 09:37
12696245395,19242041,14616,B,A,19/11/16 20:21
12881778575,7155058,55526,B,A,10/12/16 18:19
12828137885,24647210,1072,B,A,05/12/16 11:29
11692520234,8341736,1506,B,A,03/08/16 16:04
12520466452,1769308,5177,B,A,30/10/16 10:48
10493369663,15230444,70032,B,A,17/02/16 12:08
10635290759,13383891,402,B,A,08/03/16 19:56
12223095895,33100221,835,B,A,29/09/16 11:03
10247550413,13119962,7782,B,A,09/01/16 13:45
11549206295,26276802,135839,B,A,18/07/16 18:49
12496600185,32994709,50686,B,A,27/10/16 11:40
12771508785,36196313,32851,B,A,29/11/16 12:38
12174808513,18374357,53419,B,A,24/09/16 10:05
10441920467,24205083,36055,B,A,09/02/16 13:35
10342104095,3763641,10814,B,A,25/01/16 09:55
12861634775,26192009,36535,B,A,08/12/16 15:27
12700501046,35954085,8422,B,A,20/11/16 14:48
10737801613,5000656,18,B,A,26/03/16 10:29
10599078063,9517030,12577,B,A,04/03/16 12:53
12165112363,34186770,139284,B,A,23/09/16 11:02
10409717975,23738453,121376,B,A,04/02/16 12:45
11686233752,31944255,30840,B,A,03/08/16 11:05
11422906167,29429580,181574,B,A,02/07/16 19:35
11651111459,15262224,40430,B,A,30/07/16 16:33
12627148275,9367343,21452,B,A,11/11/16 10:39
12369701552,7242080,126360,B,A,15/10/16 10:55
12586360167,2080715,138473,B,A,06/11/16 17:02
10270426675,7581566,445,B,A,13/01/16 15:23
11740461467,32220680,7877,B,A,09/08/16 10:41
12664819846,14596991,141357,B,A,16/11/16 10:50
11994573863,3757564,107251,B,A,05/09/16 17:52
11967911134,10458714,1677,B,A,02/09/16 14:30
11347388634,13459016,179946,B,A,23/06/16 16:19
11563081875,31017288,43143,B,A,20/07/16 12:38
11054834313,23508516,35322,B,A,15/05/16 19:16
11301677275,19452434,1019,B,A,18/06/16 09:32
10713547613,966097,11326,B,A,21/03/16 15:45
11537557363,31120904,81091,B,A,16/07/16 19:48
10251863759,24317559,141664,B,A,10/01/16 09:14
10586442134,25674247,55290,B,A,01/03/16 18:04
12753026434,31664087,3174,B,A,26/11/16 16:55
10993320652,27411151,7125,B,A,06/05/16 16:35
11411164613,29584824,18794,B,A,01/07/16 13:08
11102913559,15947664,30613,B,A,25/05/16 20:58
12185585675,24662451,7016,B,A,25/09/16 13:18
12726820395,36046109,24368,B,A,23/11/16 16:59
11521244467,23508142,99386,B,A,15/07/16 11:12
11475343452,14165440,41970,B,A,09/07/16 11:43
12366237375,14495197,88491,B,A,14/10/16 17:20
11509203895,31036596,167381,B,A,13/07/16 15:06
11667825146,14311912,156841,B,A,01/08/16 15:04
11287843413,6921445,178217,B,A,17/06/16 14:57
11054353475,24065895,23798,B,A,15/05/16 17:38
12570772213,31121023,5056,B,A,04/11/16 19:58
11668400713,8580467,176575,B,A,01/08/16 18:15
12351650234,29433251,6242,B,A,14/10/16 13:45
10175475859,7562962,140360,B,A,27/12/15 20:18
11967586246,21363959,94672,B,A,02/09/16 13:58
13093712995,37209762,1425,B,A,01/01/17 20:44
13222672652,12344107,28962,B,A,14/01/17 13:12
13117327352,24935724,7016,B,A,04/01/17 12:58
13338011863,30266524,147114,B,A,24/01/17 20:37
13102178446,37165033,2036,B,A,02/01/17 17:34
13176309685,36830990,43542,B,A,09/01/17 13:44
13040809213,37050639,65005,B,A,27/12/16 12:44
13156163134,37398983,3067,B,A,07/01/17 12:45
12976017285,35487602,863,B,A,24/12/16 18:47
13349111963,1596324,8486,B,A,26/01/17 09:13
13111819452,23872292,9403,B,A,03/01/17 14:57
13247812885,11379763,21073,B,A,16/01/17 20:14
13261019467,12990968,32640,B,A,18/01/17 16:32
13139170134,37260325,4550,B,A,05/01/17 20:16
13310889467,4807865,114266,B,A,22/01/17 15:34
13123951463,14137295,411,B,A,04/01/17 15:20
13271514185,5636911,177747,B,A,20/01/17 13:43
13301501259,35604256,41050,B,A,21/01/17 15:54
13081550185,34578266,178648,B,A,31/12/16 09:24
13174600752,8499765,159483,B,A,09/01/17 11:45
13192345252,35060026,12018,B,A,14/01/17 17:47
13121839659,13860194,9947,B,A,04/01/17 12:51
13340646667,37954832,42810,B,A,25/01/17 15:13
13153695675,34748555,44031,B,A,07/01/17 08:48
13215079763,35510564,6911,B,A,13/01/17 10:14
13055487959,33015329,143446,B,A,28/12/16 17:29
13290766067,37811765,185217,B,A,21/01/17 11:19
13222207095,37464342,1794,B,A,15/01/17 17:10
13292700713,26677725,144556,B,A,20/01/17 19:07
13147759063,37108991,20948,B,A,06/01/17 18:13
13020302695,17772464,44807,B,A,25/12/16 13:34
13143299259,27637327,1652,B,A,06/01/17 17:00
13080652952,13272888,184532,B,A,31/12/16 10:22
13144154313,9480324,25925,B,A,06/01/17 11:49
13078524046,11710114,1763,B,A,31/12/16 15:56
13341261852,7925826,7529,B,A,25/01/17 10:14
12949157246,14357169,361,B,A,25/12/16 16:52
13353921167,3497101,5573,B,A,26/01/17 09:42
13165858713,36986520,180,B,A,08/01/17 11:50
13025304834,36732451,84703,B,A,26/12/16 13:35
13164279352,2465913,39549,B,A,08/01/17 10:26
13022299763,35322229,6509,B,A,25/12/16 11:51
13169156759,27738771,1917,B,A,08/01/17 17:58
13162665295,20663377,28979,B,A,13/01/17 13:31
13367813875,16332129,27418,B,A,27/01/17 13:25
13058516646,33149846,2798,B,A,29/12/16 14:56
13108209752,1959074,36357,B,A,03/01/17 10:56
13040189895,20982795,1876,B,A,27/12/16 12:01
13341493859,8316648,159382,B,A,25/01/17 09:11
13291648875,21501249,11872,B,A,20/01/17 17:33
13354677075,19501004,32829,B,A,26/01/17 11:08
13193997967,3103758,144176,B,A,16/01/17 13:29
13299454963,12315644,85876,B,A,21/01/17 13:12
13359745995,35110555,38102,B,A,26/01/17 18:24
13245899346,37681363,13590,B,A,16/01/17 17:08
13341730834,34133989,73217,B,A,25/01/17 09:44
13316675752,36075742,179279,B,A,23/01/17 10:30
13246318295,35155989,137188,B,A,16/01/17 17:43
13390675585,16408976,13467,B,A,29/01/17 12:41
13321228475,6394416,27586,B,A,23/01/17 15:50
13092669585,5101837,69958,B,A,01/01/17 18:23
13151825467,3000347,6747,B,A,07/01/17 13:10
13147905634,36380223,141325,B,A,06/01/17 16:23
13159733975,37330141,143646,B,A,07/01/17 17:45
13278852746,27086624,11991,B,A,19/01/17 15:25
13124714763,37303188,156256,B,A,04/01/17 16:39
13172713367,12240760,160558,B,A,14/01/17 14:57
13310432495,36970316,180790,B,A,22/01/17 14:38
13070929267,37142025,159146,B,A,30/12/16 10:04
13031214952,36025768,21753,B,A,26/12/16 13:31
13296049875,3388362,113780,B,A,21/01/17 11:02
13166945459,10576824,20773,B,A,15/01/17 16:36
13046146167,12697144,136872,B,A,27/12/16 19:45
13355478585,13019763,143187,B,A,26/01/17 12:18
13118090159,8618100,777,B,A,04/01/17 12:58
13209126485,19155259,148417,B,A,12/01/17 14:43
13299203963,19343413,55649,B,A,21/01/17 12:54
13122212775,28492904,69245,B,A,04/01/17 13:25
13392465546,28034091,21498,B,A,29/01/17 15:36
13068424385,15374055,16045,B,A,29/12/16 20:31
13113874985,20329415,180380,B,A,03/01/17 17:20
13121676885,4902929,142688,B,A,04/01/17 12:45
13260008063,21672265,53520,B,A,19/01/17 13:48
13087853175,36294885,166177,B,A,01/01/17 11:42
13142582034,11536861,122189,B,A,06/01/17 09:19
13149865013,13188447,145222,B,A,07/01/17 17:52
13058064034,8836402,179170,B,A,29/12/16 10:02
13225413513,3981037,35261,B,A,14/01/17 12:52
13292743552,37759810,8367,B,A,21/01/17 09:28
13316659485,37891084,1736,B,A,23/01/17 10:33
13388719034,12791453,9993,B,A,29/01/17 08:59
13277799985,37775452,9553,B,A,19/01/17 14:06
13058816213,14193402,181291,B,A,29/12/16 11:55
13212488052,37574772,38301,B,A,13/01/17 11:14
13289330163,23036207,12972,B,A,20/01/17 14:45
13103526395,8258502,2209,B,A,02/01/17 19:31
13064017395,18775849,126292,B,A,29/12/16 14:21
13221268985,30320396,38112,B,A,13/01/17 18:08
13175880875,32986909,2045,B,A,09/01/17 13:09
13197475495,35621575,120827,B,A,11/01/17 12:56
13297110752,13052891,146530,B,A,27/01/17 13:16
13207462295,37560130,50718,B,A,12/01/17 12:42
13314325452,37868511,1404,B,A,23/01/17 12:04
13382359467,13090109,8905,B,A,28/01/17 15:56
13374745813,37146405,468,B,A,28/01/17 12:09
13358756613,34795935,84872,B,A,26/01/17 16:53
13166450534,37303743,44751,B,A,08/01/17 12:55
13341447359,37956056,40822,B,A,25/01/17 17:49
13102192646,15439164,6495,B,A,02/01/17 17:35
13339239585,28803499,180202,B,A,26/01/17 17:52
13044804567,36498843,44785,B,A,27/12/16 17:38
13126879759,27644406,9708,B,A,04/01/17 18:45
13042992834,11335599,11125,B,A,27/12/16 15:31
13177493167,27596268,165839,B,A,09/01/17 16:30
13264590446,37736294,70035,B,A,18/01/17 12:12
13205039934,6349815,132701,B,A,12/01/17 12:27
13150839413,6754259,29937,B,A,06/01/17 20:41
13176685752,2430940,2308,B,A,09/01/17 14:16
13125602075,27453996,30613,B,A,04/01/17 17:07
13111060863,36963827,9993,B,A,03/01/17 14:05
13245846452,26341128,162924,B,A,16/01/17 17:06
13149754775,10825838,4107,B,A,06/01/17 18:59
13237466275,9659461,682,B,A,15/01/17 18:57
13076580546,8882758,13467,B,A,30/12/16 16:36
13333709713,22124369,20629,B,A,26/01/17 16:49
13129356385,34087084,34969,B,A,11/01/17 14:25
13309327067,37868871,20692,B,A,22/01/17 12:43
13285544567,28709620,156236,B,A,20/01/17 09:29
13188976534,27004331,122454,B,A,10/01/17 15:53
13194354763,8217003,153840,B,A,11/01/17 10:29
13385214759,15470183,30840,B,A,29/01/17 13:39
13277918846,19163892,11820,B,A,19/01/17 14:13
13255738046,28793380,180540,B,A,17/01/17 15:23
13214893452,3244316,36882,B,A,13/01/17 10:21
13275111734,26887106,11144,B,A,19/01/17 10:53
13135431746,37328231,84176,B,A,05/01/17 15:46
13320401252,26264796,3469,B,A,23/01/17 14:56
13374516475,25131783,21601,B,A,28/01/17 11:32
13260403113,8159195,31901,B,A,18/01/17 17:26
13105563963,2439011,2151,B,A,03/01/17 14:59
13049642667,11779087,147110,B,A,28/12/16 09:11
13099653775,6417161,38342,B,A,02/01/17 14:30
13151800285,18337013,24156,B,A,07/01/17 13:13
13202017775,37543587,166763,B,A,11/01/17 19:10
13174993063,6843167,8890,B,A,09/01/17 12:14
13116819913,27474172,9355,B,A,08/01/17 16:40
13189509395,8606059,109871,B,A,10/01/17 16:00
13274050559,27000301,184301,B,A,19/01/17 15:18
13221789375,36173411,44759,B,A,14/01/17 17:02
13286721975,2954778,8693,B,A,20/01/17 11:26
13231814213,37635732,43237,B,A,15/01/17 11:53
13347975634,37983384,73469,B,A,25/01/17 17:17
13213662959,29650032,41736,B,A,13/01/17 10:42
13192117363,6494097,15038,B,A,10/01/17 20:00
13090034434,5620064,186666,B,A,01/01/17 11:29
13099932134,12479030,1996,B,A,02/01/17 14:49
13001863963,6965757,1500,B,A,23/12/16 12:16
13079180246,32253144,3041,B,A,30/12/16 20:43
13233644546,24505075,84722,B,A,15/01/17 10:27
13061666346,28825435,20416,B,A,29/12/16 11:20
13264436413,17550536,2728,B,A,18/01/17 11:59
13395842159,38121148,2893,B,A,30/01/17 16:19
13349655752,21438943,41174,B,A,25/01/17 19:30
13226883346,14411063,137926,B,A,14/01/17 13:33
13310288059,28612935,34476,B,A,22/01/17 14:24
13368174059,27855373,34161,B,A,27/01/17 13:49
13137791463,37275016,33546,B,A,05/01/17 18:17
13301272446,4368771,139132,B,A,21/01/17 15:35
13281302167,37515469,20979,B,A,19/01/17 18:37
13023814895,9820056,182625,B,A,25/12/16 14:58
13145349959,30909209,38734,B,A,06/01/17 13:46
11845694095,11736023,43681,B,A,21/08/16 11:45
11870681252,23656836,4755,B,A,23/08/16 15:58
12924703385,28867722,185471,B,A,15/12/16 15:44
12589467285,14878886,78360,B,A,11/11/16 17:14
12142095963,31872743,182183,B,A,21/09/16 16:08
11418095695,6632449,65123,B,A,02/07/16 12:00
11595379034,21064694,2294,B,A,23/07/16 15:38
11833296546,3346381,147365,B,A,19/08/16 15:41
12344263352,14049603,22111,B,A,12/10/16 16:43
12464505034,32647771,18364,B,A,23/10/16 20:53
12036870213,31972292,84841,B,A,10/09/16 09:13
12457898685,35152435,179942,B,A,23/10/16 15:03
12598558713,24863524,2289,B,A,08/11/16 12:15
12968798313,36823258,49783,B,A,20/12/16 11:44
11682046452,18851237,28191,B,A,02/08/16 14:58
10844959175,16531469,100308,B,A,13/04/16 16:44
12508527352,12972048,3399,B,A,28/10/16 11:04
12324068195,34723464,132686,B,A,10/10/16 11:32
11964947246,30372902,106173,B,A,02/09/16 10:15
12287591246,32007754,156256,B,A,06/10/16 15:31
12172095467,27044867,152232,B,A,23/09/16 21:06
12135939767,28336351,155136,B,A,20/09/16 14:16
11694840934,11978228,137503,B,A,03/08/16 19:29
12336600846,14682171,31318,B,A,12/10/16 13:02
12265286034,34183455,11753,B,A,04/10/16 09:22
11181351434,18924330,15413,B,A,02/06/16 19:03
11456920759,30823634,1310,B,A,07/07/16 16:32
12212718185,13544504,171568,B,A,28/09/16 10:54
12805583485,36299537,141700,B,A,02/12/16 12:53
12489187752,35250903,4151,B,A,26/10/16 10:30
11414718434,30653366,6463,B,A,01/07/16 18:55
11523304852,31121877,20479,B,A,15/07/16 09:51
12021106852,15404831,9821,B,A,08/09/16 14:37
11778519959,11221606,36593,B,A,13/08/16 13:40
10176139175,22163536,6041,B,A,28/12/15 10:10
10643005575,26320361,6077,B,A,10/03/16 15:32
12240007159,20486360,1056,B,A,01/10/16 10:14
12832325775,23520927,158115,B,A,05/12/16 15:53
11999396313,4262278,35209,B,A,06/09/16 12:10
12156765463,21580820,41050,B,A,22/09/16 13:51
12303807485,4825674,393,B,A,08/10/16 14:13
10441164046,18848313,10074,B,A,09/02/16 12:16
12077419434,33233265,69150,B,A,14/09/16 14:51
12874749752,36495810,35167,B,A,10/12/16 15:55
12705480767,11284010,39273,B,A,21/11/16 11:18
11724281563,12905446,69211,B,A,07/08/16 09:27
12707429085,28834073,155539,B,A,21/11/16 14:33
11561674213,3812388,44301,B,A,19/07/16 20:54
11725067585,23591482,28253,B,A,07/08/16 12:14
10451455663,5291308,11659,B,A,10/02/16 18:24
12098596895,30424819,170561,B,A,16/09/16 16:57
12924030259,22861269,4924,B,A,15/12/16 14:47
11913563046,28866344,16084,B,A,28/08/16 12:42
11418226763,30664247,2616,B,A,02/07/16 11:29
12622427763,16556350,181249,B,A,10/11/16 16:20
11561152352,14535726,142495,B,A,19/07/16 19:19
11823115563,31884577,27980,B,A,18/08/16 12:45
12434204475,12839165,56271,B,A,22/10/16 15:57
10618535634,27245655,26684,B,A,06/03/16 11:38
10798050867,2910633,34555,B,A,05/04/16 19:40
11952154663,30057280,80348,B,A,01/09/16 11:09
10691023446,21016332,2778,B,A,17/03/16 16:59
10978554159,1550817,1127,B,A,04/05/16 15:09
12227499563,26068139,167012,B,A,29/09/16 17:33
11321779013,4742970,2073,B,A,25/06/16 18:20
10902475959,12699365,85097,B,A,23/04/16 13:28
12999486775,332562,3594,B,A,23/12/16 11:06
12235533046,23388220,2114,B,A,30/09/16 15:21
10949871695,13395321,6851,B,A,30/04/16 09:24
11367724413,30478730,1773,B,A,26/06/16 09:02
11703274795,8390773,20990,B,A,04/08/16 19:06
11151335734,24873810,202,B,A,29/05/16 16:11
12797133085,13838771,100308,B,A,01/12/16 14:16
11895613675,24563123,137466,B,A,26/08/16 15:47
11617165895,31605039,11922,B,A,26/07/16 10:29
11775863334,32290025,4227,B,A,12/08/16 17:40
10742460559,20186276,8396,B,A,27/03/16 09:18
11612665459,5590009,95062,B,A,25/07/16 17:36
10605962285,16603628,23576,B,A,04/03/16 17:29
12698946695,10471669,42759,B,A,20/11/16 10:59
12267931946,4393289,41047,B,A,04/10/16 11:39
10867359963,22187560,50138,B,A,17/04/16 13:25
11725646959,24054508,37848,B,A,07/08/16 12:57
11319729085,30307105,20854,B,A,20/06/16 15:53
12011826895,23397341,156260,B,A,07/09/16 14:57
12268507063,34544449,1560,B,A,04/10/16 12:21
12216931652,34366820,78838,B,A,28/09/16 16:32
10862050067,20177229,157088,B,A,16/04/16 12:52
12816761475,3167630,153151,B,A,03/12/16 15:45
12776040885,36211092,11626,B,A,29/11/16 13:34
10199739263,24137720,89562,B,A,01/01/16 11:47
12770993585,35198872,4267,B,A,28/11/16 20:48
12051149346,15352589,22615,B,A,11/09/16 19:57
12761682013,34511393,15376,B,A,27/11/16 20:29
10786259763,7162889,19844,B,A,04/04/16 12:25
12937285234,33271566,8591,B,A,16/12/16 20:08
12966198759,25618951,1500,B,A,20/12/16 17:19
12147522546,34129559,132617,B,A,21/09/16 15:11
12542104159,26038640,132686,B,A,02/11/16 09:33
12323783452,12534048,3212,B,A,10/10/16 11:42
12760222913,26405215,181380,B,A,27/11/16 16:47
12103981863,20180931,38089,B,A,17/09/16 14:25
12505434467,33362585,145345,B,A,28/10/16 11:15
12747030885,18777460,35121,B,A,26/11/16 12:46
11412215063,25931673,179366,B,A,01/07/16 14:36
12727437867,25046986,23898,B,A,23/11/16 17:56
12561976675,3562084,34419,B,A,04/11/16 16:42
10810330685,8378916,114336,B,A,07/04/16 17:58
12382768746,34899246,88372,B,A,17/10/16 19:26
