eto_ofr_display_id,fk_glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_business_type,eto_ofr_qty,eto_ofr_qty_unit,Unit ID,final_predicted_tov(frontend),ml_predicted_tov,eto_ofr_approx_order_val_mapp,retail_flag,ml_predicted_tov_pop_q1,ml_predicted_tov_pop_median,ml_predicted_tov_pop_q3,Retail Threshold
136173359134,29670,Hydraulic Oils,1,1,litre,21,Rs. 100 - 200,"Upto 1,000",100,0,109,132,240,10
136084591795,29840,Grooving Machines,1,1,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,46500,135000,350000,#N/A
136247858367,29840,Grooving Machines,1,1,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,46500,139000,350000,#N/A
136114435567,29841,Grooving Tools,,1,piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,500,1460,2999,1
136005892059,29841,Grooving Tools,,1,piece,31,"Rs. 1,500 - 1,800","1,000 to 3,000",200,0,500,1460,2999,1
136009602434,29841,Grooving Tools,,6,piece,31,"Rs. 15,000 - 18,000","10,000 to 20,000",400,1,500,1460,2999,1
136178870975,29841,Grooving Tools,,1,piece,31,Rs. 400 - 500,"Upto 1,000",100,0,500,1460,2999,1
136178870975,29841,Grooving Tools,,1,piece,31,Rs. 400 - 500,"Upto 1,000",100,1,500,1460,2999,1
136047492095,29841,Grooving Tools,,10,Piece,31,"Rs. 5,000 - 15,000","10,000 to 20,000",400,1,500,1460,2999,1
135957275363,29841,Grooving Tools,,1,piece,31,"Rs. 1,200 - 1,400","1,000 to 3,000",200,1,472,1420,2999,1
136161346475,29841,Grooving Tools,,1,piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,500,1460,2999,1
136148230785,29841,Grooving Tools,,2,piece,31,"Rs. 2,500 - 2,900","1,000 to 3,000",200,1,500,1460,2999,1
135969091352,29841,Grooving Tools,,7974,piece,31,Rs. 37.7 - 43.9 Lakh,20 to 50 Lakh,,1,472,1420,2999,1
136045819895,161595,Calcium Capsule,,2,Box,6,"Rs. Upto 1,000","Upto 1,000",100,1,165,350,1000,12
136192550295,161595,Calcium Capsule,,3,Box,6,Rs. 300 - 500,"Upto 1,000",100,1,162,350,1000,12
136133316359,161595,Calcium Capsule,,60,Box,6,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,160,350,1000,12
135950554067,161595,Calcium Capsule,,2,Box,6,Rs. 200 - 300,"Upto 1,000",100,1,165,350,995,12
135983525467,161595,Calcium Capsule,,10,Box,6,"Rs. 1,600 - 2,200","1,000 to 3,000",200,1,165,350,995,12
136242539885,161595,Calcium Capsule,,2,Box,6,"Rs. Upto 1,000","Upto 1,000",100,1,164,348,1000,12
136087431159,161595,Calcium Capsule,,2,Box,6,Rs. 300 - 400,"Upto 1,000",100,1,164,350,1000,12
136087431159,161595,Calcium Capsule,,2,Box,6,Rs. 300 - 400,"Upto 1,000",100,1,164,350,1000,12
136079658267,161595,Calcium Capsule,,1,Bottle,5,Rs. 300 - 400,"Upto 1,000",100,1,204,349,611,#N/A
135963768052,161595,Calcium Capsule,,2,Box,6,"Rs. Upto 1,000","Upto 1,000",100,1,165,350,995,12
136003960167,161595,Calcium Capsule,,1,Box,6,Rs. 300 - 400,"Upto 1,000",,1,165,350,995,12
136247356946,161595,Calcium Capsule,,1,Box,6,Rs. 300 - 400,"Upto 1,000",100,1,164,348,1000,12
136115978367,161595,Calcium Capsule,,1,Bottle,5,Rs. 300 - 400,"Upto 1,000",100,1,204,349,611,#N/A
136202053013,161595,Calcium Capsule,,1,Strip,129,Rs. 300 - 400,"Upto 1,000",100,1,162,350,1000,#N/A
135956264434,162079,Methanesulfonyl Chloride,0,50,kg,19,"Rs. 8,500 - 8,800","3,000 to 10,000",300,1,170,200,360,50
136171253013,163863,Sugar Centrifugal Screens,1,600,Piece,31,Rs. 81 Lakh - 1.5 Crore,More than 1 Crore,1300,1,12000,13500,25000,#N/A
136067800267,164563,Basa Fish Fillet,,1,kg,19,"Rs. Upto 1,000","Upto 1,000",100,1,220,260,350,3
136067800267,164563,Basa Fish Fillet,,1,kg,19,"Rs. Upto 1,000","Upto 1,000",100,1,220,260,350,3
136166124159,164563,Basa Fish Fillet,,1,kg,19,Rs. 200 - 300,"Upto 1,000",100,1,221,260,350,3
136090760675,164563,Basa Fish Fillet,,1,kg,19,Rs. 200 - 300,"Upto 1,000",100,0,221,260,350,3
136290400167,164563,Basa Fish Fillet,,6,kg,19,"Rs. 600 - 1,300","Upto 1,000",100,0,221,260,350,3
136290400167,164563,Basa Fish Fillet,,6,kg,19,"Rs. 600 - 1,300","Upto 1,000",100,0,221,260,350,3
136039880475,164563,Basa Fish Fillet,,1,kg,19,Rs. 300 - 400,"Upto 1,000",100,0,220,260,350,3
136013932895,164563,Basa Fish Fillet,,1,kg,19,Rs. 200 - 300,"Upto 1,000",100,1,220,260,350,3
136224581667,164563,Basa Fish Fillet,,20,kg,19,"Rs. 4,000 - 4,400","3,000 to 10,000",300,0,221,260,350,3
135939456746,164563,Basa Fish Fillet,,1000,kg,19,Rs. 3.4 - 3.5 Lakh,2 to 5 Lakh,800,0,220,260,350,3
136152307052,164669,Laboratory Setup Service,0,1,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,70000,100000,200000,#N/A
135986380552,164669,Laboratory Setup Service,0,1,Piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,65000,100000,200000,#N/A
136083597695,164928,Water Soluble Wax,1,288,Piece,31,"Rs. 36,000 - 37,000","20,000 to 50,000",500,0,130,199,290,55
136083597695,164928,Water Soluble Wax,1,288,Piece,31,"Rs. 36,000 - 37,000","20,000 to 50,000",500,1,130,199,290,55
136070469746,164928,Water Soluble Wax,1,10,Piece,31,"Rs. 1,300 - 2,000","1,000 to 3,000",200,0,130,199,290,55
136176817852,165753,Embroidery Designs,0,10,piece,31,"Rs. 2,700 - 3,600","3,000 to 10,000",300,0,131,300,600,3
136138947534,165753,Embroidery Designs,0,10,piece,31,"Rs. 1,300 - 2,000","1,000 to 3,000",200,0,131,300,600,3
136153040795,118248,Industrial Workstation,1,2,piece,31,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,0,15000,25000,45000,#N/A
136274025295,118248,Industrial Workstation,1,2,piece,31,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,0,15000,25000,45000,#N/A
136260168967,118248,Industrial Workstation,1,4,piece,31,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,15000,25000,45000,#N/A
136050254634,119212,Mild Steel Rod,1,1000,Piece,31,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,57,250,1100,4
136197455875,119212,Mild Steel Rod,1,9,Tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,3250,41500,49500,1
136192170034,119212,Mild Steel Rod,1,5,Tonne,97,Rs. 1.9 - 2.5 Lakh,2 to 5 Lakh,800,0,3250,41500,49500,1
136192170034,119212,Mild Steel Rod,1,5,Tonne,97,Rs. 1.9 - 2.5 Lakh,2 to 5 Lakh,800,0,3250,41500,49500,1
136134338485,119212,Mild Steel Rod,1,2,Tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,0,3250,41500,49500,1
136133102163,119212,Mild Steel Rod,1,20,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,57,250,1100,4
136025955067,119212,Mild Steel Rod,1,1,Tonne,97,"Rs. 20,000 to 50,000","20,000 to 50,000",500,0,3250,41500,49500,1
136130491946,119212,Mild Steel Rod,1,87,Kg,19,"Rs. 3,600 - 4,500","3,000 to 10,000",,0,52,61,86,350
136243743995,119212,Mild Steel Rod,1,1,Kg,19,Rs. 54 - 73,"Upto 1,000",100,0,52,61,86,350
136166569859,119212,Mild Steel Rod,1,1,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,0,57,250,1100,4
135977525634,119212,Mild Steel Rod,1,5000,Piece,31,Rs. 10 to 20 Lakh,10 to 20 Lakh,1000,0,57,250,1100,4
135977108159,119212,Mild Steel Rod,1,50,Kg,19,"Rs. 2,700 - 3,700","3,000 to 10,000",300,0,53,61,86,350
135971296152,119212,Mild Steel Rod,1,600,Kg,19,"Rs. 27,000 - 32,000","20,000 to 50,000",500,0,53,61,86,350
135965444546,119212,Mild Steel Rod,1,1,Kg,19,Rs. 54 - 73,"Upto 1,000",100,0,53,61,86,350
135983590259,119212,Mild Steel Rod,1,9,Tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,3250,41250,49500,1
136001005013,119212,Mild Steel Rod,1,10,Tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,3250,41250,49500,1
136077741734,119212,Mild Steel Rod,1,20,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,57,250,1100,4
136077741734,119212,Mild Steel Rod,1,20,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,57,250,1100,4
136102406552,119212,Mild Steel Rod,1,800,Kg,19,"Rs. 44,000 - 59,000","20,000 to 50,000",500,0,52,61,86,350
135859859846,119212,Mild Steel Rod,1,20,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,57,250,1100,4
136090127746,119212,Mild Steel Rod,1,5,Tonne,97,Rs. 1.9 - 2.5 Lakh,2 to 5 Lakh,800,0,3250,41500,49500,1
135912709546,119212,Mild Steel Rod,1,500,Kg,19,"Rs. 27,000 - 36,000","20,000 to 50,000",500,0,53,60,86,350
135916127946,119212,Mild Steel Rod,1,450,Kg,19,"Rs. 24,000 - 32,000","20,000 to 50,000",500,0,53,60,86,350
135915981285,119212,Mild Steel Rod,1,50,Tonne,97,Rs. 18.6 - 24.8 Lakh,20 to 50 Lakh,1100,0,3250,41250,49500,1
135897067275,119212,Mild Steel Rod,1,500,Kg,19,"Rs. 25,000 - 26,000","20,000 to 50,000",500,1,53,60,86,350
135895817485,119212,Mild Steel Rod,1,3,Piece,31,"Rs. Upto 1,000","Upto 1,000",100,1,57,250,1100,4
135927411875,119212,Mild Steel Rod,1,25,Tonne(MT),97,Rs. 10 to 20 Lakh,10 to 20 Lakh,1000,0,3250,41250,49500,1
136276563752,119282,Survey Equipments,1,1,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,4914,15000,280000,1
135899270563,119282,Survey Equipments,1,1,piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,4936,15278,286000,1
136022354675,121329,Shaft Connector,,1,Unit(s),31,Rs. 25 - 30,"Upto 1,000",100,1,-1,-1,-1,#N/A
135999444334,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,1,75,108,210,2
136084574852,189185,Unwanted 72 Tablet,,1,Strip,129,Rs. 99 - 100,"Upto 1,000",100,0,75,110,210,2
135998854885,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 96 - 100,"Upto 1,000",100,1,75,108,210,2
135996582275,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,108,210,2
135994693475,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,108,210,2
135993479895,189185,Unwanted 72 Tablet,,1,Strip,129,Rs. 100 - 200,"Upto 1,000",100,0,75,108,210,2
135996190995,189185,Unwanted 72 Tablet,,1,BOX,6,Rs. 360 - 440,"Upto 1,000",100,0,-1,-1,-1,#N/A
135994081459,189185,Unwanted 72 Tablet,,5,Kit,93,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,105,410,942,#N/A
135993907059,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,0,105,410,942,#N/A
136289656352,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,110,210,2
136077154975,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 99 - 100,"Upto 1,000",100,1,75,110,210,2
136077154975,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 99 - 100,"Upto 1,000",100,1,75,110,210,2
136284699334,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,110,210,2
135962834385,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 96 - 100,"Upto 1,000",100,0,75,108,210,2
135962834385,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 96 - 100,"Upto 1,000",100,0,75,108,210,2
136076741252,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,1,105,410,942,#N/A
136076644867,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,0,105,410,942,#N/A
136298234685,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,110,210,2
135960963034,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 100 - 200,"Upto 1,000",100,0,75,108,210,2
136298301363,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,1,105,410,942,#N/A
136075323646,189185,Unwanted 72 Tablet,,1,BOX,6,Rs. 360 - 440,"Upto 1,000",100,1,-1,-1,-1,#N/A
136074930775,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,0,105,410,942,#N/A
135959413295,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 96 - 100,"Upto 1,000",100,0,75,108,210,2
136068832385,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 99 - 100,"Upto 1,000",100,0,75,110,210,2
136074576495,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 90 - 100,"Upto 1,000",100,0,75,110,210,2
136074576495,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 90 - 100,"Upto 1,000",100,1,75,110,210,2
135957761913,189185,Unwanted 72 Tablet,,3,Kit,93,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,105,410,942,#N/A
136070199863,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,1,105,410,942,#N/A
135946286659,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,1,105,410,942,#N/A
135947001563,189185,Unwanted 72 Tablet,,1,Stripe,129,Rs. 90 - 100,"Upto 1,000",100,0,75,110,210,2
136256229563,189185,Unwanted 72 Tablet,,2,Stripe,129,Rs. 200 - 400,"Upto 1,000",100,1,75,110,210,2
136179983295,189185,Unwanted 72 Tablet,,2,Stripe,129,Rs. 200 - 300,"Upto 1,000",,0,75,110,210,2
136071886075,189185,Unwanted 72 Tablet,,1,Kit,93,Rs. 400 - 500,"Upto 1,000",100,1,105,410,942,#N/A
136220393934,15944,Gripper Tape,,20,Roll,34,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,94,149,250,10
136220393934,15944,Gripper Tape,,20,Roll,34,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,94,149,250,10
136218582785,15944,Gripper Tape,,20,Roll,34,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,94,149,250,10
136211604867,15944,Gripper Tape,,500,Meter,23,"Rs. 4,500 - 6,000","3,000 to 10,000",300,1,5,9,12,1
136002861746,15944,Gripper Tape,,1.5,Meter,23,Rs. 8 - 10,"Upto 1,000",100,1,5,9,12,1
136015599463,15944,Gripper Tape,,15,Roll,34,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,94,149,250,10
136044260467,15944,Gripper Tape,,1,Roll,34,Rs. 100 - 200,"Upto 1,000",100,0,94,149,250,10
136174637734,20241,Wooden Trophy,,30,Piece,31,"Rs. 2,100 - 5,700","3,000 to 10,000",300,1,190,359,700,2
136187239763,20241,Wooden Trophy,,100,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,190,359,700,2
136187038463,20241,Wooden Trophy,,30,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,190,359,700,2
136187038463,20241,Wooden Trophy,,30,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,190,359,700,2
136059404185,20241,Wooden Trophy,,500,Piece,31,"Rs. 75,000 - 95,000","50,000 to 1 Lakh",600,1,190,354,700,2
136059404185,20241,Wooden Trophy,,500,Piece,31,"Rs. 75,000 - 95,000","50,000 to 1 Lakh",600,1,190,354,700,2
136028025013,20241,Wooden Trophy,,5000,Piece,31,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,1,190,354,700,2
136028416895,20241,Wooden Trophy,,650,Piece,31,Rs. 1.2 - 1.4 Lakh,1 to 2 Lakh,700,0,190,354,700,2
136130612413,20241,Wooden Trophy,,25,Piece,31,"Rs. 2,200 - 4,800","3,000 to 10,000",300,1,190,359,700,2
136129443159,20241,Wooden Trophy,,1,Piece,31,Rs. 80 - 200,"Upto 1,000",100,0,190,359,700,2
136104705485,20241,Wooden Trophy,,25,Piece,31,"Rs. 3,800 - 4,800","3,000 to 10,000",300,1,190,359,700,2
136019844763,20241,Wooden Trophy,,3,Piece,31,Rs. 400 - 600,"Upto 1,000",100,0,190,354,700,2
136019844763,20241,Wooden Trophy,,3,Piece,31,Rs. 400 - 600,"Upto 1,000",100,0,190,354,700,2
136019699263,20241,Wooden Trophy,,3,Piece,31,Rs. 400 - 600,"Upto 1,000",100,-1,190,354,700,2
136019699263,20241,Wooden Trophy,,3,Piece,31,Rs. 400 - 600,"Upto 1,000",100,0,190,354,700,2
136285159913,20241,Wooden Trophy,,1,Piece,31,Rs. 300 - 400,"Upto 1,000",100,0,190,359,700,2
136285159913,20241,Wooden Trophy,,1,Piece,31,Rs. 300 - 400,"Upto 1,000",100,0,190,359,700,2
136060611375,20241,Wooden Trophy,,100,Piece,31,"Rs. 15,000 - 19,000","10,000 to 20,000",400,0,190,354,700,2
136060611375,20241,Wooden Trophy,,100,Piece,31,"Rs. 15,000 - 19,000","10,000 to 20,000",400,0,190,354,700,2
136276302267,20241,Wooden Trophy,,25,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,190,359,700,2
136151258559,20241,Wooden Trophy,,20,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,190,359,700,2
136274855175,20241,Wooden Trophy,,50,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",500,1,190,359,700,2
136274855175,20241,Wooden Trophy,,50,Piece,31,"Rs. 18,000 - 24,000","20,000 to 50,000",500,0,190,359,700,2
136272852467,20241,Wooden Trophy,,1,Piece,31,Rs. 200 - 400,"Upto 1,000",100,0,190,359,700,2
136271476813,20241,Wooden Trophy,,1,Piece,31,Rs. 300 - 400,"Upto 1,000",100,1,190,359,700,2
136270675134,20241,Wooden Trophy,,12,Piece,31,"Rs. 4,300 - 6,000","3,000 to 10,000",300,1,190,359,700,2
136079247095,85907,Chocolate Box,0,20,Piece,31,Rs. 200 - 300,"Upto 1,000",100,0,16,43,100,12
136069978034,85907,Chocolate Box,0,25,Box,6,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,60,208,553,5
136285628134,85907,Chocolate Box,0,5,Piece,31,Rs. 200 - 500,"Upto 1,000",100,0,16,43,100,12
136299577359,85907,Chocolate Box,0,20,Piece,31,"Rs. 900 - 1,200","1,000 to 3,000",200,1,16,43,100,12
136297791446,85907,Chocolate Box,0,50,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,16,43,100,12
136076046259,85907,Chocolate Box,0,50,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,16,43,100,12
136258251967,85907,Chocolate Box,0,150,Box,6,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,60,215,556,5
136258680959,85907,Chocolate Box,0,50,Box,6,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,60,215,556,5
135955019395,85907,Chocolate Box,0,100,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,16,44,105,12
135953277259,85907,Chocolate Box,0,50,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,16,44,105,12
136103350052,85907,Chocolate Box,0,1,Box,6,Rs. 200 - 300,"Upto 1,000",100,0,60,208,553,5
136102816352,85907,Chocolate Box,0,10,Box,6,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,60,208,553,5
136004191595,85907,Chocolate Box,0,20,Box,6,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,60,218,550,5
136100046513,85907,Chocolate Box,0,50,Box,6,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,60,208,553,5
136096654385,85907,Chocolate Box,0,500,Piece,31,"Rs. 1,500 - 8,000","3,000 to 10,000",300,0,16,43,100,12
136096654385,85907,Chocolate Box,0,500,Piece,31,"Rs. 1,500 - 8,000","3,000 to 10,000",300,1,16,43,100,12
136220630095,85907,Chocolate Box,0,10,Piece,31,Rs. 200 - 300,"Upto 1,000",100,1,16,42,100,12
136219991734,85907,Chocolate Box,0,100,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,16,42,100,12
136124245175,85907,Chocolate Box,0,3000,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,0,16,43,100,12
136215152967,85907,Chocolate Box,0,10,Box,6,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,60,215,556,5
136208811185,85907,Chocolate Box,0,100,Box,6,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,60,215,556,5
135922538363,85907,Chocolate Box,0,200,Piece,31,"Rs. 3,000 - 3,200","3,000 to 10,000",300,0,16,44,105,12
135921777995,85907,Chocolate Box,0,500,Box,6,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,0,60,215,550,5
136209314046,85907,Chocolate Box,0,500,Box,6,Rs. 1 to 2 Lakh,1 to 2 Lakh,700,-1,60,215,556,5
135918638746,85907,Chocolate Box,0,100,Piece,31,"Rs. 1,200 - 1,600","1,000 to 3,000",200,0,16,44,105,12
135918396446,85907,Chocolate Box,0,50,Piece,31,Rs. 400 - 800,"Upto 1,000",100,0,16,44,105,12
135918396446,85907,Chocolate Box,0,50,Piece,31,Rs. 400 - 800,"Upto 1,000",100,-1,16,44,105,12
136204619775,85907,Chocolate Box,0,40,Box,6,"Rs. 2,400 - 4,800","3,000 to 10,000",300,1,60,215,556,5
135917278146,85907,Chocolate Box,0,100,piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,16,44,105,12
135915992385,85907,Chocolate Box,0,10,Piece,31,Rs. 200 - 400,"Upto 1,000",100,0,16,44,105,12
136199387459,85907,Chocolate Box,0,150,Box,6,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,60,215,556,5
136196253113,85907,Chocolate Box,0,8276,Piece,31,Rs. 3.5 - 8.3 Lakh,5 to 10 Lakh,900,1,16,42,100,12
136043312167,85907,Chocolate Box,0,20,Box,6,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,60,208,553,5
136243115913,39410,Waste Paper,1,5,tonne,97,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,23,5000,12000,1
136140840959,39410,Waste Paper,1,3,Tonne,97,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,23,5000,12000,1
135982006863,39410,Waste Paper,1,50,Tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,1,23,5000,12000,1
136139674885,39410,Waste Paper,1,3500,kg,19,"Rs. 52,000 - 70,000","50,000 to 1 Lakh",600,1,15,20,30,10
136137857259,39410,Waste Paper,1,500,kg,19,"Rs. 9,000 - 12,000","10,000 to 20,000",400,1,15,20,30,10
136089409052,39410,Waste Paper,1,500,tonne,97,Rs. 20 to 50 Lakh,20 to 50 Lakh,1100,1,23,5000,12000,1
136087160652,39410,Waste Paper,1,15,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
136239637234,39410,Waste Paper,1,10,kg,19,Rs. 100 - 200,"Upto 1,000",100,1,15,20,30,10
136087510946,39410,Waste Paper,1,4,tonne,97,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,23,5000,12000,1
136294175152,39410,Waste Paper,1,10,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
135998360767,39410,Waste Paper,1,300,Kg,19,"Rs. 5,400 - 6,000","3,000 to 10,000",300,1,15,20,30,10
136083591659,39410,Waste Paper,1,10,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
136291605859,39410,Waste Paper,1,100,tonne,97,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,1,23,5000,12000,1
136083361895,39410,Waste Paper,1,10000,tonne,97,Rs. 50 Lakh to 1 Crore,50 Lakh to 1 Crore,1200,1,23,5000,12000,1
136083953195,39410,Waste Paper,1,5,tonne,97,"Rs. 20,000 to 50,000","20,000 to 50,000",500,1,23,5000,12000,1
136082882059,39410,Waste Paper,1,10,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
136290068075,39410,Waste Paper,1,100,tonne,97,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,1,23,5000,12000,1
135964084585,39410,Waste Paper,1,10,Tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
135960154246,39410,Waste Paper,1,12,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
135960877567,39410,Waste Paper,1,5000,tonne,97,Rs. More than 1 Crore,More than 1 Crore,1300,1,23,5000,12000,1
135958581275,39410,Waste Paper,1,200,tonne,97,Rs. 10 to 20 Lakh,10 to 20 Lakh,1000,0,23,5000,12000,1
136003543567,39410,Waste Paper,1,10000,Kg,19,Rs. 1.4 - 1.5 Lakh,1 to 2 Lakh,700,0,15,20,30,10
136071728385,39410,Waste Paper,1,100,tonne,97,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,0,23,5000,12000,1
136072160975,39410,Waste Paper,1,500,kg,19,"Rs. 9,000 - 12,000","10,000 to 20,000",400,0,15,20,30,10
135953644467,39410,Waste Paper,1,8,tonne,97,"Rs. 20,000 to 50,000","20,000 to 50,000",500,0,23,5000,12000,1
136250854334,39410,Waste Paper,1,50,tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,23,5000,12000,1
136250312775,39410,Waste Paper,1,33,kg,19,Rs. 600 - 800,"Upto 1,000",100,1,15,20,30,10
136002361067,39410,Waste Paper,1,50,tonne,97,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,1,23,5000,12000,1
136002259285,39410,Waste Paper,1,2000,kg,19,"Rs. 36,000 - 44,000","20,000 to 50,000",500,1,15,20,30,10
135907207895,39410,Waste Paper,1,10,tonne,97,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,23,5000,12000,1
136222047963,39410,Waste Paper,1,500,kg,19,"Rs. 9,000 - 12,000","10,000 to 20,000",400,1,15,20,30,10
136219376934,39410,Waste Paper,1,10,tonne,97,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,23,5000,12000,1
136185828034,39410,Waste Paper,1,31000,tonne,97,Rs. More than 1 Crore,More than 1 Crore,1300,0,23,5000,12000,1
135948689734,121329,Shaft Connector,,3,Unit(s),31,Rs. 48 - 59,"Upto 1,000",100,1,-1,-1,-1,#N/A
136264334546,121329,Shaft Connector,,5,Unit(s),31,Rs. 67 - 82,"Upto 1,000",100,1,-1,-1,-1,#N/A
136264334546,121329,Shaft Connector,,5,Unit(s),31,Rs. 67 - 82,"Upto 1,000",100,0,-1,-1,-1,#N/A
